new_value,user_id,question_id,w,userweights,settled_value
0.20000002,2113,401,0.064299156,0.664221881,0
0.44999993,85,624,0.033816387,0.98000006,0
0.44999993,85,624,0.033816387,0.98000006,0
0.51,10587,454,0.481820236,0.19999999,0
0.28700003,3466,728,0.009999952,0.71299997,0
0.4958329,3469,728,0.009999952,0.5041671,0
0.44999996,85,624,0.033816387,0.98000006,0
0.4958329,3468,728,0.009999952,0.5041671,0
0.22999999,2075,401,0.070737833,0.629333338,0
0.24213366,2285,401,0.072445827,0.63310906,0
0.25631016,2150,401,0.072445827,0.669925374,0
0.4994171,10429,1037,0.029397105,0.60228411,0
0.52491647,3462,728,0.009999952,0.47508353,0
0.3506068,3470,728,0.009999952,0.670741385,0
0.11000001,59,359,0.06113579,0.847956575,0
0.2523034,3474,728,0.009999952,0.7718483,0
0.35940725,2359,401,0.077821255,0.626846121,0
0.35885683,2084,401,0.077821255,0.665474972,0
0.39999995,2299,401,0.091966482,0.610424703,0
0.3999997,4769,401,0.108682823,0.755458831,0
0.1,296,401,0.119565915,0.841530649,0
0.2969982,10429,880,0.071135216,0.7030018,0
0.010000003,10587,741,0.198518011,0.989999997,0
0.3000001,4769,401,0.122452882,0.755458831,0
0.27,296,401,0.141298883,0.841530649,0
0.47,10593,454,0.481820236,0.09,0
0.28000003,4769,401,0.141298883,0.755458831,0
0.27000004,296,401,0.141298883,0.841530649,0
0.59999996,10753,454,0.481820236,0.12,0
0.33000004,10610,454,0.481820236,0.589247765,0
0.15,10616,454,0.481820236,0.37,0
0.039999995,10629,1026,0.200017804,0.915336449,0
0.6,10629,842,0.280807449,0.692499985,1
0.18142444,8962,401,0.15920138,0.81857556,0
0.29000002,10077,454,0.481820236,0.744823858,0
0.32999998,10710,1044,0.17907432,0.88000001,0
0.45,296,624,0.033816387,0.885199163,0
0.17499998,1878,224,0.088177116,0.889218059,0
0.7680878,10429,1032,0.03388943,0.619444121,1
0.22448978,2075,747,0.05710481,0.80000001,0
0.3426261,10753,454,0.481820236,0.12,0
0.316,2075,728,0.009999952,0.794666665,0
0.3,2075,728,0.009999952,0.794666665,0
0.5,59,624,0.033816387,0.700000013,0
0.4495984,7129,685,0.215373185,0.520880325,1
0.5,59,624,0.033816387,0.700000013,0
0.2775997,2111,401,0.163045362,0.673052545,0
0.35000005,2299,670,0.025009552,0.835424704,0
0.03,10488,172,0.645886976,0.704999998,0
0.040000007,10488,189,0.649646234,0.909999986,0
0.27,296,401,0.166982158,0.841530649,0
0.16999999,296,747,0.05710481,0.766979782,0
0.29999998,2075,728,0.009999952,0.794666665,0
0.19999997,2058,401,0.227704245,0.713050061,0
0.46999997,10593,454,0.481820236,0.09,0
0.23001453,2111,401,0.233202255,0.673052545,0
0.11538462,4769,761,0.009999975,0.631910809,0
0.1923077,4769,761,0.009999975,0.631910809,0
0.5196622,10753,454,0.481820236,0.12,0
0.40000007,10610,454,0.481820236,0.589247765,0
0.20408162,2299,747,0.064672722,0.618789245,0
0.3,2075,728,0.009999952,0.794666665,0
0.252,3488,728,0.009999952,0.57299995,0
0.009999999,10488,145,0.659157039,0.867729565,0
0.050000004,10488,102,0.693425247,0.959999993,0
0.07000005,10077,172,0.645886976,0.70610001,0
0.25200003,3488,728,0.009999952,0.57299995,0
0.35999998,296,748,0.010431476,0.895000005,1
0.6497843,10753,454,0.481820236,0.12,0
0.1,10629,1040,0.17907432,0.815128305,0
0.74000007,10488,375,0.224853733,0.33,1
0.22,296,670,0.025009552,0.879030647,0
0.039999995,10488,84,0.693425247,0.85999998,0
0.29999998,8931,428,0.055998119,0.70000002,0
0.19999999,2075,204,0.08787277,0.780238105,0
0.77,2075,685,0.215373185,0.7604762,1
0.42,8932,750,0.08109196,0.42,1
0.8499999,45,685,0.232552766,0.919999993,1
0.17000003,296,747,0.064672722,0.766979782,0
0.20408162,4769,747,0.064672722,0.665287705,0
0.465,8935,763,0.00999986,0.58200001,0
0.25200003,3488,728,0.009999952,0.57299995,0
0.25200003,3488,728,0.009999952,0.57299995,0
0.20000002,176,428,0.055998119,0.730407583,0
0.24994563,2315,401,0.26909304,0.644760862,0
0.25995088,2150,401,0.2755904,0.669925374,0
0.14999996,372,401,0.384881258,0.80335147,0
0.03846154,1451,761,0.009999975,0.96153846,0
0.53,85,763,0.00999986,0.67250003,0
0.20999998,176,354,0.031260588,0.825203792,0
0.45999995,372,401,0.524841081,0.80335147,0
0.48000008,372,401,0.524841081,0.80335147,0
0.45999995,372,401,0.524841081,0.80335147,0
0.4700001,372,401,0.524841081,0.80335147,0
0.44999987,372,401,0.524841081,0.80335147,0
0.53000003,59,750,0.123247219,0.728926853,1
0.42999995,372,401,0.524841081,0.80335147,0
0.42000005,372,401,0.524841081,0.80335147,0
0.4000001,372,401,0.524841081,0.80335147,0
0.42999998,372,401,0.524841081,0.80335147,0
0.4599999,372,401,0.524841081,0.80335147,0
0.46000022,372,401,0.524841081,0.80335147,0
0.43999985,372,401,0.524841081,0.80335147,0
0.46,372,401,0.524841081,0.80335147,0
0.44000003,372,401,0.524841081,0.80335147,0
0.41999993,372,401,0.524841081,0.80335147,0
0.4400001,372,401,0.524841081,0.80335147,0
0.6390404,7129,361,0.101708548,0.598432944,1
0.4,45,748,0.010654158,0.716702501,1
0.22448981,2075,747,0.064672722,0.80000001,0
0.22448981,2075,747,0.064672722,0.80000001,0
0.25200003,3488,728,0.009999952,0.57299995,0
0.45999995,372,401,0.524841081,0.80335147,0
0.38000003,372,401,0.524841081,0.80335147,0
0.43000004,372,401,0.524841081,0.80335147,0
0.48000002,372,401,0.524841081,0.80335147,0
0.45,372,401,0.524841081,0.80335147,0
0.4399999,372,401,0.524841081,0.80335147,0
0.41000012,372,401,0.524841081,0.80335147,0
0.46999997,372,401,0.524841081,0.80335147,0
0.4,372,401,0.524841081,0.80335147,0
0.19999997,372,401,0.524841081,0.80335147,0
0.2,372,401,0.524841081,0.80335147,0
0.21,372,401,0.524841081,0.80335147,0
0.24999997,176,401,0.524841081,0.782552966,0
0.17999998,372,401,0.524841081,0.80335147,0
0.26000005,372,401,0.524841081,0.80335147,0
0.19999997,45,401,0.524841081,0.743892724,0
0.24999996,372,401,0.524841081,0.80335147,0
0.5,45,624,0.034427739,0.904000002,0
0.8300001,296,685,0.232552766,0.99,1
0.20408165,2075,747,0.064672722,0.80000001,0
0.15999998,296,747,0.064672722,0.766979782,0
0.25200003,3488,728,0.009999952,0.57299995,0
0.42700005,3488,728,0.009999952,0.57299995,0
0.3,3496,728,0.009999952,0.7,0
0.3,3498,728,0.009999952,0.49356055,0
0.24000004,45,401,0.524841081,0.743892724,0
0.2,59,401,0.524841081,0.888425922,0
0.24000002,372,401,0.524841081,0.80335147,0
0.57500005,8935,750,0.123247219,0.877499992,1
0.25000003,372,401,0.524841081,0.80335147,0
0.23999996,45,401,0.524841081,0.743892724,0
0.25000006,372,401,0.524841081,0.80335147,0
0.24000007,372,401,0.524841081,0.80335147,0
0.22999999,372,401,0.524841081,0.80335147,0
0.23999989,372,401,0.524841081,0.80335147,0
0.23000003,372,401,0.524841081,0.80335147,0
0.27,372,401,0.524841081,0.80335147,0
0.3320573,8842,748,0.010213449,0.3320573,1
0.10000001,10629,454,0.481820236,0.35696197,0
0.75,10753,842,0.280807449,0.8125,1
0.83000004,45,685,0.232552766,0.919999993,1
0.18367344,45,747,0.064672722,0.89999999,0
0.3877551,2075,738,0.134302109,0.80000001,0
0.302,3500,728,0.009999952,0.58076175,0
0.50643945,3498,728,0.009999952,0.49356055,0
0.3,2075,728,0.009999952,0.794666665,0
0.26000002,372,401,0.524841081,0.80335147,0
0.25999993,372,401,0.524841081,0.80335147,0
0.23999994,372,401,0.524841081,0.80335147,0
0.22000003,372,401,0.524841081,0.80335147,0
0.23000002,45,401,0.524841081,0.743892724,0
0.22000007,45,401,0.524841081,0.743892724,0
0.25999987,372,401,0.524841081,0.80335147,0
0.23000005,45,401,0.524841081,0.743892724,0
0.24999997,45,401,0.524841081,0.743892724,0
0.19000007,59,401,0.524841081,0.888425922,0
0.20999996,45,401,0.524841081,0.743892724,0
0.21000001,372,401,0.524841081,0.80335147,0
0.20000003,45,401,0.524841081,0.743892724,0
0.20999998,372,401,0.524841081,0.80335147,0
0.21999995,372,401,0.524841081,0.80335147,0
0.27999997,372,401,0.524841081,0.80335147,0
0.28999993,372,401,0.524841081,0.80335147,0
0.21000005,45,401,0.524841081,0.743892724,0
0.56175435,2085,763,0.019682536,0.60521244,0
0.377,3502,728,0.009999952,0.623,0
0.24999996,372,401,0.524841081,0.80335147,0
0.23,85,401,0.524841081,0.763863639,0
0.26999998,372,401,0.524841081,0.80335147,0
0.030000001,176,401,0.524841081,0.782552966,0
0.019999998,176,401,0.524841081,0.782552966,0
0.06,85,401,0.524841081,0.763863639,0
0.030000012,45,401,0.524841081,0.743892724,0
0.060000002,85,401,0.524841081,0.763863639,0
0.030000001,372,401,0.524841081,0.80335147,0
0.030000003,176,401,0.524841081,0.782552966,0
0.019999992,2283,401,0.524841081,0.680725691,0
0.009999996,821,401,0.768800644,0.972500017,0
0.14999999,372,401,0.0544094,0.80335147,0
0.31999996,2299,401,0.07598653,0.610424703,0
0.13729233,2315,401,0.650552574,0.644760862,0
0.07730236,5282,401,0.650552574,0.782543855,0
0.12283842,2084,401,0.047152445,0.665474972,0
0.21474236,2150,401,0.065851685,0.669925374,0
0.21999998,2113,401,0.070737833,0.664221881,0
0.24541931,2179,401,0.072445827,0.679831244,0
0.01,796,202,0.616408335,0.769869693,0
0.26657927,3504,728,0.009999952,0.73342073,0
0.039999995,45,128,0.116841491,0.654999995,0
0.31028962,3505,728,0.009999952,0.68971038,0
0.24999996,2299,401,0.077821255,0.610424703,0
0.3700001,2283,401,0.101175661,0.680725691,0
0.3453406,2285,401,0.2755904,0.63310906,0
0.25,296,401,0.310507564,0.841530649,0
0.26,296,401,0.394174371,0.841530649,0
0.32999998,45,401,0.394174371,0.743892724,0
0.8314283,5282,516,0.562104033,0.92,1
0.58571523,5282,513,0.562104033,0.92,1
0.2244898,2075,747,0.064672722,0.80000001,0
0.43214485,3507,728,0.009999952,0.56785515,0
0.302,3510,728,0.009999952,0.698,0
0.50000006,45,401,0.394174371,0.743892724,0
0.61,10261,842,0.085102804,0.857500026,1
0.50000006,45,401,0.394174371,0.743892724,0
0.34999993,296,401,0.394174371,0.841530649,0
0.45000005,5282,401,0.394174371,0.782543855,0
0.41,296,401,0.394174371,0.841530649,0
0.43000004,5282,401,0.394174371,0.782543855,0
0.22999996,2075,401,0.51246735,0.629333338,0
0.3,3509,728,0.009999952,0.7,0
0.302,3512,728,0.009999952,0.698,0
0.252,3513,728,0.009999952,0.748,0
0.069565184,5122,401,0.650552574,0.740383417,0
0.034607913,5122,401,0.650552574,0.740383417,0
0.16000001,9806,401,0.666260428,0.84000002,0
0.215,1838,401,0.024759421,0.701312386,0
0.12,10619,454,0.481820236,0.26,0
0.31,2075,693,0.022480937,0.80000001,0
0.5,7129,193,0.090346639,0.607636928,1
0.1,10261,438,0.549755651,0.611499033,1
0.19999999,10519,1339,0.018328425,0.692860208,0
0.6,8935,764,0.009999928,0.906313479,1
0.4443672,2299,728,0.03466905,0.764452158,0
0.7,176,764,0.009999928,0.9749979,1
0.95,45,750,0.123247219,0.857896462,1
0.980587,2315,750,0.187316683,0.814999995,1
0.3,10635,584,0.511446831,0.81,0
0.41999996,10635,454,0.481820236,0.56000001,0
0.2,10635,880,0.251104179,0.8,0
0.47,45,748,0.012093703,0.716702501,1
0.54,10261,454,0.218101391,0.64597684,0
0.4030612,796,738,0.08374828,0.769869693,0
0.6411435,1099,331,0.011069081,0.66942409,1
0.47108415,3517,728,0.009999952,0.52891585,0
0.3331068,3520,728,0.009999952,0.6668932,0
0.17999999,45,354,0.050454091,0.660541474,0
0.17999998,2062,401,0.055723137,0.684050054,0
0.27264956,2285,401,0.077821255,0.63310906,0
0.26118213,7129,401,0.103618588,0.633866814,0
0.11,5282,224,0.104249894,0.844583329,0
0.120005265,2111,224,0.105714753,0.700242076,0
0.07000001,59,224,0.261838887,0.817500007,0
0.2435534,3521,728,0.009999952,0.7564466,0
0.2244898,796,747,0.073243584,0.769869693,0
0.6,8935,766,0.009999923,0.906313479,1
0.61,8920,766,0.009999923,0.67000002,1
0.34999993,4769,401,0.103618588,0.755458831,0
0.23,45,401,0.227704245,0.743892724,0
0.22,8935,326,0.076387913,0.906313479,0
0.49,296,624,0.035050143,0.885199163,0
0.18,6782,739,0.106772364,#N/A,0
0.3935534,3518,728,0.009999952,0.629834955,0
0.76000005,176,401,0.524841081,0.782552966,0
0.3987767,3525,728,0.009999952,0.6012233,0
0.5237767,3524,728,0.009999952,0.4762233,0
0.040000003,2075,401,0.666260428,0.629333338,0
0.01999999,176,401,0.666260428,0.782552966,0
0.1599999,9806,401,0.682347554,0.84000002,0
0.11721396,4769,401,0.682347554,0.755458831,0
0.103834495,5282,401,0.682347554,0.782543855,0
0.48000002,176,624,0.035050143,0.938992686,0
0.69000006,372,346,0.095025249,0.743883334,1
0.4,8935,765,0.009999931,0.906313479,0
0.24662235,3529,728,0.009999952,0.75337765,0
0.66999996,8938,346,0.093430105,0.564999963,1
0.99,796,750,0.123247219,0.833684847,1
0.41000003,8920,765,0.009999931,0.67000002,0
0.27531123,3530,728,0.009999952,0.72468877,0
0.23499998,2003,354,0.051617426,0.63487529,0
0.080204174,2283,401,0.682347554,0.680725691,0
0.10000002,5122,401,0.682347554,0.740383417,0
0.080000006,5122,401,0.682347554,0.740383417,0
0.3,2062,401,0.043895435,0.684050054,0
0.24999997,8938,129,0.144503755,0.459999965,1
0.5571425,5282,477,0.59922742,0.92,1
0.7914293,5282,498,0.562104033,0.92,1
0.19,372,354,0.052807585,0.767259804,0
0.21780507,1981,401,0.070737833,0.667502629,0
0.49999985,2075,401,0.403691869,0.629333338,0
0.047792926,176,401,0.682347554,0.782552966,0
0.17397748,9806,401,0.698823111,0.84000002,0
0.05000001,9643,401,0.698823111,0.712878405,0
0.21000001,372,401,0.227704245,0.80335147,0
0.25,296,401,0.26909304,0.841530649,0
0.17000002,176,401,0.318004894,0.782552966,0
0.17999996,296,401,0.318004894,0.841530649,0
0.17000005,176,401,0.318004894,0.782552966,0
0.17999998,2283,401,0.325683251,0.680725691,0
0.1299999,296,401,0.325683251,0.841530649,0
0.21999998,45,401,0.524841081,0.743892724,0
0.42999995,372,401,0.524841081,0.80335147,0
0.34999985,372,401,0.524841081,0.80335147,0
0.50000006,372,401,0.524841081,0.80335147,0
0.4499999,176,401,0.524841081,0.782552966,0
0.84,45,401,0.524841081,0.743892724,0
0.8000001,45,401,0.524841081,0.743892724,0
0.50764555,856,423,0.009999956,0.589365668,1
0.7799997,296,401,0.524841081,0.841530649,0
0.22000003,45,326,0.076387913,0.974999999,0
0.68551415,856,331,0.040075333,0.589365668,1
0.6881098,934,331,0.045887518,0.585532489,1
0.6955798,1528,423,0.015256865,0.619098825,1
0.76243746,2033,423,0.106515913,0.834469447,1
0.83,2033,423,0.120907895,0.834469447,1
0.83778954,1981,423,0.120907895,0.568323828,1
0.8000001,45,401,0.524841081,0.743892724,0
0.5000003,45,401,0.524841081,0.743892724,0
0.45000008,45,401,0.524841081,0.743892724,0
0.099999905,9643,386,0.161992856,0.74,0
0.68999994,8920,764,0.009999928,0.67000002,1
0.2396556,3534,728,0.009999952,0.77817221,0
0.22182779,3534,728,0.009999952,0.77817221,0
0.4623553,3535,728,0.009999952,0.5376447,0
0.24999997,45,401,0.524841081,0.743892724,0
0.34999993,45,401,0.524841081,0.743892724,0
0.4100001,372,401,0.524841081,0.80335147,0
0.42000005,372,401,0.524841081,0.80335147,0
0.40000007,372,401,0.524841081,0.80335147,0
0.43999988,372,401,0.524841081,0.80335147,0
0.40000013,372,401,0.524841081,0.80335147,0
0.38999987,372,401,0.524841081,0.80335147,0
0.43,372,401,0.524841081,0.80335147,0
0.44999993,372,401,0.524841081,0.80335147,0
0.43,372,401,0.524841081,0.80335147,0
0.47000006,372,401,0.524841081,0.80335147,0
0.43,372,401,0.524841081,0.80335147,0
0.47000006,372,401,0.524841081,0.80335147,0
0.66,2075,748,0.013159905,0.513333342,1
0.039261583,10077,702,0.415370704,0.945249995,0
0.25143084,7129,195,0.092819877,0.607636928,0
0.20213985,2285,355,0.067386651,0.570653894,1
0.4623553,3537,728,0.009999952,0.5376447,0
0.32693458,3540,728,0.009999952,0.67306542,0
0.43999988,372,401,0.524841081,0.80335147,0
0.41000015,45,401,0.524841081,0.743892724,0
0.41999996,372,401,0.524841081,0.80335147,0
0.40000004,372,401,0.524841081,0.80335147,0
0.44,372,401,0.524841081,0.80335147,0
0.4810888,3539,728,0.009999952,0.5189112,0
0.087500006,2299,188,0.062808225,0.727180105,0
0.46000004,296,1083,0.009999829,0.884999995,0
0.14000002,372,354,0.052807585,0.767259804,0
0.42999998,372,401,0.524841081,0.80335147,0
0.17499994,9806,401,0.715696476,0.84000002,0
0.14000002,2299,660,0.042615056,0.656061298,0
0.09500001,10077,145,0.659157039,0.650000025,0
0.66979384,2084,529,0.038003266,0.33020616,0
0.24000002,367,719,0.019827389,0.962229843,0
0.05999998,9643,401,0.715696476,0.712878405,0
0.05000001,9643,401,0.715696476,0.712878405,0
0.22999999,2299,372,0.079016242,0.86999997,0
0.04,2299,173,0.099975991,0.599473677,0
0.71,2299,674,0.061207122,0.693333351,0
0.039999984,9643,401,0.715696476,0.712878405,0
0.43999994,372,401,0.524841081,0.80335147,0
0.7700001,2299,375,0.042411675,0.86999997,1
0.009999998,821,401,0.715696476,0.972500017,0
0.019999996,9845,401,0.732977256,0.673888889,0
0.43,372,401,0.524841081,0.80335147,0
0.60999995,2299,715,0.021711945,0.640161542,1
0.18999998,2299,224,0.094548747,0.616666675,0
0.041000005,10077,702,0.415370704,0.945249995,0
0.19195168,7129,761,0.010488712,0.626505715,0
0.56000006,2299,741,0.013300879,0.620424689,0
0.06055434,8934,389,0.149281704,0.764084185,0
0.10276478,2285,179,0.099314846,0.8310129,0
0.38500002,367,718,0.019827389,0.962229843,0
0.41754442,3548,728,0.009999952,0.58245558,0
0.48108882,3547,728,0.009999952,0.51891118,0
0.7200001,2299,361,0.096598797,0.599473677,1
0.38999996,2299,737,0.027098338,0.99,0
0.26999995,2299,401,0.163045362,0.610424703,0
0.4100001,372,401,0.524841081,0.80335147,0
0.31499997,10345,1083,0.009999829,0.68500003,0
0.45000005,2299,718,0.019827389,0.640161542,0
0.12,10635,1040,0.17907432,0.81,0
0.4925444,3551,728,0.009999952,0.5074556,0
0.13,372,354,0.052807585,0.767259804,0
0.4399999,372,401,0.524841081,0.80335147,0
0.26,2113,687,0.00999996,0.70333334,0
0.050479136,8946,418,0.061652818,0.949520864,0
0.4925444,3555,728,0.009999952,0.443091715,0
0.32999998,10347,1083,0.009999829,0.67000002,0
0.34,8956,84,0.135330539,0.686974726,0
0.01,10587,403,0.822152375,0.104999995,1
0.46999997,10593,454,0.481820236,0.09,0
0.18785061,8954,129,0.14835648,0.18785061,1
0.17523958,274,418,0.061652818,0.553647495,0
0.23100923,8951,102,0.133793048,0.76899077,0
0.46999997,296,624,0.036328911,0.885199163,0
0.088999346,8956,376,0.059839621,0.758000442,0
0.26,10652,454,0.481820236,0.45999997,0
0.29000002,10077,454,0.481820236,0.744823858,0
0.52,6782,462,0.418675387,0.8461524,1
0.09368846,8951,127,0.447323451,0.78750001,0
0.37000003,10162,420,0.271802222,0.698750006,1
0.3700093,3558,728,0.009999952,0.6299907,0
0.525,8951,737,0.025842007,0.78750001,0
0.42,296,737,0.025842007,0.970000001,0
0.26999998,296,401,0.155448025,0.841530649,0
0.20550929,8951,326,0.078706448,0.78750001,0
0.6245818,88,103,0.133793048,0.679059,0
0.19000001,2063,354,0.057849041,0.774686968,0
0.36583835,88,203,0.36453718,0.547262297,1
0.74499995,8951,764,0.01149732,0.78750001,1
0.09,1968,687,0.0103979,0.732083322,0
0.20999998,296,129,0.14835648,0.959999997,1
0.27,8952,670,0.027235735,0.73,0
0.29000002,8935,670,0.027235735,0.851668981,0
0.11999999,6782,418,0.061652818,0.761999994,0
0.26000005,296,102,0.133793048,0.861333335,0
0.099999994,296,359,0.064723317,0.959999997,0
0.5545293,3552,728,0.009999952,0.4454707,0
0.5545293,3561,728,0.009999952,0.4454707,0
0.120000005,2190,687,0.0103979,0.630728976,0
0.12,2113,687,0.011689282,0.70333334,0
0.21999998,2315,687,0.013141048,0.727499981,0
0.18999998,2283,687,0.013141048,0.854166659,0
0.080739506,88,359,0.064723317,0.808832741,0
0.063502364,8946,376,0.059839621,0.936497636,0
0.48119897,274,559,0.038070117,0.28253457,0
0.57926464,3564,728,0.009999952,0.42073536,0
0.36,2075,728,0.009999952,0.794666665,0
0.115000024,2359,687,0.053547135,0.746565171,0
0.15028487,2111,687,0.070366832,0.736274151,0
0.15999998,296,687,0.070366832,0.826089473,0
0.71,296,766,0.011601285,0.970000001,1
0.44000003,10351,819,0.2068483,0.50999993,0
0.38,10077,819,0.2068483,0.744823858,0
0.6,296,764,0.01149732,0.970000001,1
0.18,372,687,0.348506758,0.831586009,0
0.5545293,3559,728,0.009999952,0.4454707,0
0.12000039,9731,687,0.166039224,0.87999961,0
0.24000008,372,687,0.348506758,0.831586009,0
0.4,10351,420,0.271802222,0.65583332,1
0.50000006,10587,454,0.481820236,0.19999999,0
0.1,10619,1040,0.17907432,0.862500015,0
0.5292646,3563,728,0.009999952,0.4707354,0
0.49999997,296,765,0.011427783,0.970000001,0
0.02258056,9845,687,0.376795749,0.913220794,0
0.255,8961,425,0.059723131,0.745,0
0.24,59,416,0.059352394,0.935,0
0.29,10077,454,0.481820236,0.744823858,0
0.38000003,2075,728,0.009999952,0.794666665,0
0.05061033,9845,687,0.42359242,0.913220794,0
0.09830085,2150,687,0.0103979,0.744578103,0
0.25999996,296,129,0.150321193,0.959999997,1
0.44,59,255,0.146531162,0.844904209,1
0.040000007,9845,229,0.612418222,0.866746753,0
0.42000002,296,189,0.094734097,0.814156559,0
0.4,10351,420,0.271802222,0.65583332,1
0.25,372,454,0.481820236,0.60499983,0
0.2687006,3568,728,0.009999952,0.7312994,0
0.41700003,3569,728,0.009999952,0.58299997,0
0.26999998,59,129,0.150321193,0.847956575,1
0.63947994,8951,452,0.046408432,0.562153294,1
0.25000006,10351,818,0.2068483,0.379999995,1
0.55999994,8920,462,0.434134029,0.74081272,1
0.73,8920,460,0.421531363,0.74081272,1
0.5355,3571,728,0.009999952,0.4645,0
0.115159206,2084,687,0.011241918,0.741667373,0
0.08,296,687,0.031007925,0.826089473,0
0.1,5282,687,0.053547135,0.931250002,0
0.24,2283,687,0.070366832,0.854166659,0
0.33,296,410,0.076214398,0.90000002,0
0.116346255,8951,386,0.067846615,0.63947994,0
0.598807,8951,447,0.046852984,0.63947994,1
0.542059,2285,452,0.047078951,0.65878256,1
0.23,176,687,0.00999996,0.944496343,0
0.15,10162,1026,0.031183398,0.959999998,0
0.17999998,9845,1051,0.017849587,0.866746753,0
0.11999999,9845,1051,0.017849587,0.866746753,0
0.69,10652,842,0.280807449,0.794999988,1
0.342,3570,728,0.009999952,0.658,0
0.396,372,728,0.009999952,0.777499998,0
0.342,3574,728,0.009999952,0.658,0
0.342,3575,728,0.009999952,0.658,0
0.19999984,176,687,0.335168973,0.944496343,0
0.19000003,4769,687,0.335168973,0.706643847,0
0.23000008,372,687,0.348506758,0.831586009,0
0.19000003,176,687,0.348506758,0.944496343,0
0.23425505,2285,687,0.013663986,0.748536326,0
0.07036188,367,687,0.025511484,0.880960222,0
0.14999995,2315,687,0.067673807,0.727499981,0
0.1718429,8997,687,0.070366832,0.73470153,0
0.17767984,2084,687,0.070366832,0.741667373,0
0.11999996,5282,687,0.322341642,0.931250002,0
0.4449479,9826,687,0.348506758,0.63871476,0
0.019999996,296,687,0.348506758,0.826089473,0
0.19418034,176,687,0.407381014,0.944496343,0
0.45,296,687,0.00999996,0.826089473,0
0.29808939,2285,687,0.011689282,0.748536326,0
0.07000001,176,687,0.017955982,0.944496343,0
0.15,5282,687,0.017955982,0.931250002,0
0.10402875,1354,687,0.051497819,0.790202372,0
0.15,8935,687,0.067673807,0.877000005,0
0.15647176,2084,687,0.070366832,0.741667373,0
0.17999998,176,687,0.073167025,0.944496343,0
0.14701098,2111,687,0.092469768,0.736274151,0
0.08999999,296,687,0.112392348,0.826089473,0
0.19999997,5282,401,0.500385344,0.782543855,0
0.16000003,5282,687,0.322341642,0.931250002,0
0.16999997,296,687,0.322341642,0.826089473,0
0.33,296,687,0.335168973,0.826089473,0
0.24999999,372,687,0.348506758,0.831586009,0
0.23999998,372,687,0.348506758,0.831586009,0
0.15000005,372,687,0.348506758,0.831586009,0
0.17,372,687,0.348506758,0.831586009,0
0.020000007,372,687,0.476201069,0.831586009,0
0.10999999,2185,687,0.0103979,0.715100114,0
0.2466878,2297,687,0.011689282,0.709093705,0
0.22000001,2190,687,0.013141048,0.630728976,0
0.18337147,2085,687,0.013141048,0.690631833,0
0.15,2075,687,0.014773119,0.718000001,0
0.5862571,2285,328,0.062103818,0.570653894,1
0.15,2113,687,0.014773119,0.70333334,0
0.16,2190,687,0.014773119,0.630728976,0
0.2,2283,687,0.014773119,0.854166659,0
0.14,176,687,0.017955982,0.944496343,0
0.089999996,296,687,0.017955982,0.826089473,0
0.29500002,6628,687,0.017955982,0.70499998,0
0.15623198,2150,687,0.017955982,0.744578103,0
0.049999997,6624,687,0.018670527,0.827999997,0
0.15812361,2084,687,0.053547135,0.741667373,0
0.15029037,2111,687,0.070366832,0.736274151,0
0.18,2283,687,0.073167025,0.854166659,0
0.28000003,296,687,0.310005229,0.826089473,0
0.25,2299,687,0.322341642,0.656061298,0
0.19999999,2075,687,0.348506758,0.718000001,0
0.1327056,2285,188,0.063498961,0.789947799,0
0.12999998,372,687,0.348506758,0.831586009,0
0.27999997,372,687,0.348506758,0.831586009,0
0.25000003,372,687,0.348506758,0.831586009,0
0.23999995,372,687,0.348506758,0.831586009,0
0.24999997,372,687,0.348506758,0.831586009,0
0.24000004,372,687,0.348506758,0.831586009,0
0.26000005,372,687,0.348506758,0.831586009,0
0.24999991,372,687,0.348506758,0.831586009,0
0.24000002,372,687,0.348506758,0.831586009,0
0.23000006,372,687,0.348506758,0.831586009,0
0.26,372,687,0.348506758,0.831586009,0
0.23999996,372,687,0.348506758,0.831586009,0
0.23999998,372,687,0.348506758,0.831586009,0
0.15,176,687,0.348506758,0.944496343,0
0.019999998,45,687,0.348506758,0.901999996,0
0.020000005,176,687,0.36237531,0.944496343,0
0.35707107,9826,687,0.376795749,0.63871476,0
0.18999998,4769,687,0.376795749,0.706643847,0
0.36128524,9826,687,0.407381014,0.63871476,0
0.063021384,5282,687,0.407381014,0.931250002,0
0.2,2026,687,0.00999996,0.688821151,0
0.1,2058,687,0.0103979,0.825220787,0
0.15,176,687,0.322341642,0.944496343,0
0.25000006,372,687,0.348506758,0.831586009,0
0.23999995,372,687,0.348506758,0.831586009,0
0.22999997,372,687,0.348506758,0.831586009,0
0.23000003,372,687,0.348506758,0.831586009,0
0.23000002,372,687,0.348506758,0.831586009,0
0.23,372,687,0.348506758,0.831586009,0
0.17000002,176,687,0.348506758,0.944496343,0
0.14999995,372,687,0.348506758,0.831586009,0
0.16000003,372,687,0.348506758,0.831586009,0
0.14999993,372,687,0.348506758,0.831586009,0
0.14000006,372,687,0.348506758,0.831586009,0
0.12999995,372,687,0.348506758,0.831586009,0
0.14000002,372,687,0.348506758,0.831586009,0
0.15,372,687,0.348506758,0.831586009,0
0.13999999,372,687,0.348506758,0.831586009,0
0.17999998,372,687,0.348506758,0.831586009,0
0.17,372,687,0.348506758,0.831586009,0
